"hours","RL_outlet    ","RL_confluence"
11.4333333333333,89.6474838256836,4.25187873840332
11.45,89.3939971923828,4.24002027511597
11.4666666666667,89.1425476074219,4.22842407226562
11.4833333333333,88.8924942016602,4.21615743637085
11.5,88.6433334350586,4.204993724823
11.5166666666667,88.394905090332,4.19410228729248
11.5333333333333,88.1471328735352,4.18329381942749
11.55,87.8995208740234,4.17257928848267
11.5666666666667,87.6523361206055,4.1619291305542
11.5833333333333,87.4065246582031,4.15136051177979
11.6,87.1618423461914,4.1406044960022
11.6166666666667,86.918083190918,4.1297173500061
11.6333333333333,86.6742248535156,4.11932706832886
11.65,86.4303741455078,4.10900211334229
11.6666666666667,86.1876525878906,4.09667158126831
11.6833333333333,85.9463729858398,4.08628034591675
11.7,85.70654296875,4.076003074646
11.7166666666667,85.4680099487305,4.06580352783203
11.7333333333333,85.2306671142578,4.05564403533936
11.75,85.0031051635742,4.04569149017334
11.7666666666667,84.7892684936523,4.03568696975708
11.7833333333333,84.5690460205078,4.02258682250977
11.8,84.3454132080078,4.00954914093018
11.8166666666667,84.1201629638672,3.99973201751709
11.8333333333333,83.8945007324219,3.9898898601532
11.85,83.6691741943359,3.9797670841217
11.8666666666667,83.4446334838867,3.96966958045959
11.8833333333333,83.2211456298828,3.95967602729797
11.9,82.9988479614258,3.94977235794067
11.9166666666667,82.7776947021484,3.9399139881134
11.9333333333333,82.5574340820312,3.93012380599976
11.95,82.338249206543,3.92029285430908
11.9666666666667,82.1201782226562,3.91059565544128
11.9833333333333,81.9033203125,3.90093779563904
12,81.6865615844727,3.89134931564331
12.0166666666667,81.4707565307617,3.88139986991882
12.0333333333333,81.2560882568359,3.87138032913208
12.05,81.0424957275391,3.86186814308167
12.0666666666667,80.8298950195312,3.85191035270691
12.0833333333333,80.6181030273438,3.84071135520935
12.1,80.4069290161133,3.8306028842926
12.1166666666667,80.1962890625,3.82113409042358
