"time_seconds","time_minutes","time_hours","Q_m3_s"
12585,209.75,3.49583333333333,0
12590,209.833333333333,3.49722222222222,0
12595,209.916666666667,3.49861111111111,0
12600,210,3.5,0
12605,210.083333333333,3.50138888888889,0
12610,210.166666666667,3.50277777777778,0
12615,210.25,3.50416666666667,0
12620,210.333333333333,3.50555555555556,0
12625,210.416666666667,3.50694444444444,0
12630,210.5,3.50833333333333,0
12635,210.583333333333,3.50972222222222,0
12640,210.666666666667,3.51111111111111,0
12645,210.75,3.5125,0
12650,210.833333333333,3.51388888888889,0
12655,210.916666666667,3.51527777777778,0
12660,211,3.51666666666667,0
12665,211.083333333333,3.51805555555556,0
12670,211.166666666667,3.51944444444444,0
12675,211.25,3.52083333333333,0
12680,211.333333333333,3.52222222222222,0
12685,211.416666666667,3.52361111111111,0
12690,211.5,3.525,0
12695,211.583333333333,3.52638888888889,0
12700,211.666666666667,3.52777777777778,0
12705,211.75,3.52916666666667,0
12710,211.833333333333,3.53055555555556,0
12715,211.916666666667,3.53194444444444,0
12720,212,3.53333333333333,0
12725,212.083333333333,3.53472222222222,0
12730,212.166666666667,3.53611111111111,0
12735,212.25,3.5375,0
12740,212.333333333333,3.53888888888889,0
12745,212.416666666667,3.54027777777778,0
12750,212.5,3.54166666666667,0
12755,212.583333333333,3.54305555555556,0
12760,212.666666666667,3.54444444444444,0
12765,212.75,3.54583333333333,0
12770,212.833333333333,3.54722222222222,0
12775,212.916666666667,3.54861111111111,0
12780,213,3.55,0
12785,213.083333333333,3.55138888888889,0
12790,213.166666666667,3.55277777777778,0
12795,213.25,3.55416666666667,0
12800,213.333333333333,3.55555555555556,0
12805,213.416666666667,3.55694444444444,0
12810,213.5,3.55833333333333,0
12815,213.583333333333,3.55972222222222,0
12820,213.666666666667,3.56111111111111,0
12825,213.75,3.5625,0
12830,213.833333333333,3.56388888888889,0
12835,213.916666666667,3.56527777777778,0
